date,depot,categorie,produit,quantite,prix_unitaire,montant
2025-12-04,Rabat,Sucres,Sucre en morceaux 5kg,64,44.65,2857.6
2025-12-04,Casablanca,Sucres,Sucre granulé 50kg,3,355.0,1065.0
2025-12-04,Casablanca,Épicerie sucrée,Confiture abricot 850g x12,8,160.0,1280.0
2025-12-04,Casablanca,Riz & Pâtes,Riz long grain 25kg,4,285.0,1140.0
2025-12-04,Marrakech,Laitiers,Lait en poudre 2.5kg,4,168.0,672.0
2025-12-04,Rabat,Biscuiterie,Gaufrettes chocolat x48,75,134.0,10050.0
2025-12-05,Casablanca,Boissons,Soda cola 1L x12,5,99.0,495.0
2025-12-05,Rabat,Conserves,Sardines à l'huile x50,21,254.6,5346.6
2025-12-05,Casablanca,Conserves,Tomate concentrée 4.5kg x6,4,240.0,960.0
2025-12-05,Rabat,Farines,Farine de blé T55 25kg,3,172.0,516.0
2025-12-05,Casablanca,Biscuiterie,Gaufrettes chocolat x48,5,134.0,670.0
2025-12-05,Marrakech,Boissons,Eau minérale 1.5L x6 (pack),13,25.65,333.45
2025-12-05,Casablanca,Thés & Cafés,Thé vert gunpowder 1kg,11,88.0,968.0
2025-12-05,Marrakech,Laitiers,Fromage fondu x48,3,158.0,474.0
2025-12-05,Rabat,Légumineuses,Pois chiches 1kg x12,8,118.0,944.0
2025-12-05,Rabat,Épicerie sucrée,Miel pur 1kg x6,24,313.5,7524.0
2025-12-05,Marrakech,Épicerie sucrée,Miel pur 1kg x6,26,313.5,8151.0
2025-12-05,Casablanca,Boissons,Jus d'orange 1L x12,1,105.0,105.0
2025-12-05,Marrakech,Épicerie sucrée,Miel pur 1kg x6,2,330.0,660.0
2025-12-05,Marrakech,Épicerie sucrée,Dattes Deglet Nour 5kg,3,245.0,735.0
2025-12-05,Casablanca,Laitiers,Lait en poudre 2.5kg,1,168.0,168.0
2025-12-05,Casablanca,Condiments,Olives vertes 5kg,5,110.0,550.0
2025-12-06,Casablanca,Condiments,Épices ras el hanout 500g x10,11,148.0,1628.0
2025-12-06,Rabat,Condiments,Vinaigre 1L x12,18,54.0,972.0
2025-12-06,Rabat,Conserves,Thon entier à l'huile x24,7,432.0,3024.0
2025-12-06,Casablanca,Huiles,Huile d'olive extra vierge 1L,4,89.0,356.0
2025-12-06,Marrakech,Laitiers,Beurre 200g x40,5,296.0,1480.0
2025-12-06,Rabat,Condiments,Olives vertes 5kg,5,110.0,550.0
2025-12-06,Rabat,Riz & Pâtes,Couscous moyen 25kg,15,255.0,3825.0
2025-12-06,Rabat,Boissons,Jus d'orange 1L x12,23,105.0,2415.0
2025-12-06,Rabat,Épicerie sucrée,Confiture abricot 850g x12,4,160.0,640.0
2025-12-06,Marrakech,Boissons,Soda cola 1L x12,5,99.0,495.0
2025-12-07,Rabat,Épicerie sucrée,Dattes Deglet Nour 5kg,10,245.0,2450.0
2025-12-07,Rabat,Condiments,Vinaigre 1L x12,7,54.0,378.0
2025-12-08,Rabat,Boissons,Soda cola 1L x12,20,99.0,1980.0
2025-12-08,Marrakech,Riz & Pâtes,Couscous moyen 25kg,73,255.0,18615.0
2025-12-08,Casablanca,Condiments,Olives vertes 5kg,5,110.0,550.0
2025-12-08,Casablanca,Boissons,Soda cola 1L x12,5,99.0,495.0
2025-12-08,Marrakech,Épicerie sucrée,Miel pur 1kg x6,4,330.0,1320.0
2025-12-08,Casablanca,Biscuiterie,Chocolat tablette 100g x50,2,220.0,440.0
2025-12-08,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,7,245.0,1715.0
2025-12-08,Casablanca,Riz & Pâtes,Couscous moyen 25kg,1,255.0,255.0
2025-12-08,Marrakech,Riz & Pâtes,Pâtes spaghetti 500g x20,79,90.0,7110.0
2025-12-08,Rabat,Farines,Farine de blé T45 10kg,7,75.0,525.0
2025-12-08,Casablanca,Huiles,Huile de tournesol 5L,1,92.0,92.0
2025-12-08,Rabat,Laitiers,Beurre 200g x40,9,296.0,2664.0
2025-12-08,Rabat,Laitiers,Lait UHT 1L x12,7,90.0,630.0
2025-12-08,Casablanca,Riz & Pâtes,Couscous moyen 25kg,21,255.0,5355.0
2025-12-08,Rabat,Laitiers,Lait UHT 1L x12,3,90.0,270.0
2025-12-08,Casablanca,Sucres,Sucre en morceaux 5kg,6,47.0,282.0
2025-12-08,Casablanca,Boissons,Soda cola 1L x12,10,99.0,990.0
2025-12-08,Casablanca,Biscuiterie,Gaufrettes chocolat x48,3,134.0,402.0
2025-12-08,Marrakech,Boissons,Eau minérale 1.5L x6 (pack),6,27.0,162.0
2025-12-08,Casablanca,Huiles,Huile d'olive extra vierge 1L,2,89.0,178.0
2025-12-09,Marrakech,Sucres,Sucre granulé 50kg,2,355.0,710.0
2025-12-09,Marrakech,Sucres,Sucre en morceaux 5kg,5,47.0,235.0
2025-12-09,Casablanca,Conserves,Thon entier à l'huile x24,21,432.0,9072.0
2025-12-09,Casablanca,Épicerie sucrée,Miel pur 1kg x6,5,330.0,1650.0
2025-12-09,Marrakech,Condiments,Olives vertes 5kg,2,110.0,220.0
2025-12-09,Rabat,Laitiers,Fromage fondu x48,8,158.0,1264.0
2025-12-09,Rabat,Épicerie sucrée,Confiture abricot 850g x12,4,160.0,640.0
2025-12-09,Marrakech,Huiles,Huile d'olive extra vierge 1L,10,89.0,890.0
2025-12-09,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,4,245.0,980.0
2025-12-09,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,27,245.0,6615.0
2025-12-09,Casablanca,Riz & Pâtes,Riz long grain 25kg,23,285.0,6555.0
2025-12-10,Rabat,Huiles,Huile de tournesol 5L,16,92.0,1472.0
2025-12-10,Casablanca,Riz & Pâtes,Couscous moyen 25kg,16,255.0,4080.0
2025-12-10,Rabat,Huiles,Huile d'olive extra vierge 1L,22,84.55,1860.1
2025-12-10,Rabat,Conserves,Thon entier à l'huile x24,26,410.4,10670.4
2025-12-10,Casablanca,Conserves,Sardines à l'huile x50,48,254.6,12220.8
2025-12-10,Marrakech,Épicerie sucrée,Dattes Deglet Nour 5kg,22,245.0,5390.0
2025-12-10,Marrakech,Condiments,Sel de table 1kg x24,21,43.7,917.7
2025-12-10,Casablanca,Biscuiterie,Biscuits fourrés x36,4,115.0,460.0
2025-12-10,Rabat,Épicerie sucrée,Dattes Deglet Nour 5kg,25,232.75,5818.75
2025-12-10,Casablanca,Conserves,Sardines à l'huile x50,11,268.0,2948.0
2025-12-10,Casablanca,Épicerie sucrée,Miel pur 1kg x6,11,330.0,3630.0
2025-12-10,Casablanca,Légumineuses,Pois chiches 1kg x12,9,118.0,1062.0
2025-12-10,Casablanca,Riz & Pâtes,Pâtes spaghetti 500g x20,9,90.0,810.0
2025-12-10,Rabat,Conserves,Tomate concentrée 4.5kg x6,18,240.0,4320.0
2025-12-11,Rabat,Boissons,Soda cola 1L x12,14,99.0,1386.0
2025-12-11,Rabat,Huiles,Huile de tournesol 5L,5,92.0,460.0
2025-12-11,Marrakech,Thés & Cafés,Thé vert gunpowder 1kg,5,88.0,440.0
2025-12-11,Marrakech,Thés & Cafés,Thé vert Chunmee 41022 5kg,3,360.0,1080.0
2025-12-11,Casablanca,Riz & Pâtes,Riz long grain 25kg,5,285.0,1425.0
2025-12-11,Marrakech,Biscuiterie,Chocolat tablette 100g x50,19,209.0,3971.0
2025-12-11,Rabat,Farines,Farine de blé T45 10kg,29,75.0,2175.0
2025-12-11,Rabat,Laitiers,Beurre 200g x40,6,296.0,1776.0
2025-12-11,Marrakech,Laitiers,Fromage fondu x48,4,158.0,632.0
2025-12-11,Rabat,Épicerie sucrée,Confiture abricot 850g x12,5,160.0,800.0
2025-12-11,Rabat,Conserves,Thon entier à l'huile x24,3,432.0,1296.0
2025-12-11,Casablanca,Biscuiterie,Biscuits fourrés x36,2,115.0,230.0
2025-12-11,Casablanca,Thés & Cafés,Thé vert gunpowder 1kg,4,88.0,352.0
2025-12-11,Rabat,Boissons,Eau minérale 1.5L x6 (pack),8,27.0,216.0
2025-12-11,Casablanca,Thés & Cafés,Café moulu 1kg,11,125.0,1375.0
2025-12-12,Marrakech,Condiments,Sel de table 1kg x24,3,46.0,138.0
2025-12-12,Rabat,Boissons,Jus d'orange 1L x12,7,105.0,735.0
2025-12-12,Casablanca,Légumineuses,Lentilles vertes 1kg x12,1,126.0,126.0
2025-12-12,Marrakech,Farines,Farine de blé T55 25kg,6,172.0,1032.0
2025-12-12,Marrakech,Condiments,Épices ras el hanout 500g x10,9,148.0,1332.0
2025-12-12,Rabat,Conserves,Sardines à l'huile x50,11,268.0,2948.0
2025-12-12,Marrakech,Biscuiterie,Chocolat tablette 100g x50,19,209.0,3971.0
2025-12-12,Marrakech,Condiments,Sel de table 1kg x24,9,46.0,414.0
2025-12-12,Marrakech,Sucres,Sucre granulé 50kg,2,355.0,710.0
2025-12-12,Marrakech,Biscuiterie,Gaufrettes chocolat x48,13,134.0,1742.0
2025-12-12,Rabat,Conserves,Thon entier à l'huile x24,9,432.0,3888.0
2025-12-12,Marrakech,Condiments,Épices ras el hanout 500g x10,23,140.6,3233.8
2025-12-12,Casablanca,Riz & Pâtes,Couscous moyen 25kg,6,255.0,1530.0
2025-12-12,Casablanca,Laitiers,Lait en poudre 2.5kg,11,168.0,1848.0
2025-12-12,Rabat,Condiments,Vinaigre 1L x12,9,54.0,486.0
2025-12-12,Casablanca,Laitiers,Lait UHT 1L x12,3,90.0,270.0
2025-12-12,Casablanca,Biscuiterie,Gaufrettes chocolat x48,2,134.0,268.0
2025-12-12,Marrakech,Thés & Cafés,Thé vert gunpowder 1kg,8,88.0,704.0
2025-12-13,Marrakech,Thés & Cafés,Thé vert gunpowder 1kg,3,88.0,264.0
2025-12-13,Rabat,Biscuiterie,Biscuits fourrés x36,2,115.0,230.0
2025-12-13,Casablanca,Boissons,Jus d'orange 1L x12,5,105.0,525.0
2025-12-13,Rabat,Laitiers,Lait en poudre 2.5kg,25,168.0,4200.0
2025-12-13,Casablanca,Boissons,Eau minérale 1.5L x6 (pack),4,27.0,108.0
2025-12-13,Marrakech,Boissons,Soda cola 1L x12,3,99.0,297.0
2025-12-13,Casablanca,Boissons,Jus d'orange 1L x12,3,105.0,315.0
2025-12-13,Marrakech,Laitiers,Lait en poudre 2.5kg,6,168.0,1008.0
2025-12-13,Casablanca,Épicerie sucrée,Miel pur 1kg x6,5,330.0,1650.0
2025-12-13,Casablanca,Thés & Cafés,Thé vert Chunmee 41022 5kg,4,360.0,1440.0
2025-12-13,Rabat,Laitiers,Fromage fondu x48,24,158.0,3792.0
2025-12-13,Casablanca,Boissons,Eau minérale 1.5L x6 (pack),3,27.0,81.0
2025-12-13,Rabat,Boissons,Soda cola 1L x12,4,99.0,396.0
2025-12-13,Rabat,Farines,Farine de blé T45 10kg,5,75.0,375.0
2025-12-13,Rabat,Condiments,Sel de table 1kg x24,18,43.7,786.6
2025-12-13,Rabat,Condiments,Sel de table 1kg x24,28,43.7,1223.6
2025-12-13,Marrakech,Huiles,Huile d'olive extra vierge 1L,1,89.0,89.0
2025-12-13,Rabat,Farines,Farine de blé T55 25kg,2,172.0,344.0
2025-12-13,Rabat,Biscuiterie,Chocolat tablette 100g x50,10,220.0,2200.0
2025-12-14,Rabat,Laitiers,Lait en poudre 2.5kg,10,168.0,1680.0
2025-12-14,Rabat,Légumineuses,Lentilles vertes 1kg x12,13,126.0,1638.0
2025-12-14,Marrakech,Conserves,Thon entier à l'huile x24,5,432.0,2160.0
2025-12-14,Rabat,Légumineuses,Pois chiches 1kg x12,2,118.0,236.0
2025-12-15,Marrakech,Farines,Farine de blé T45 10kg,8,75.0,600.0
2025-12-15,Marrakech,Boissons,Eau minérale 1.5L x6 (pack),2,27.0,54.0
2025-12-15,Casablanca,Conserves,Thon entier à l'huile x24,1,432.0,432.0
2025-12-15,Casablanca,Farines,Farine de blé T55 25kg,58,163.4,9477.2
2025-12-15,Casablanca,Sucres,Sucre en morceaux 5kg,6,47.0,282.0
2025-12-15,Marrakech,Riz & Pâtes,Couscous moyen 25kg,21,242.25,5087.25
2025-12-15,Casablanca,Riz & Pâtes,Pâtes spaghetti 500g x20,2,90.0,180.0
2025-12-15,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,30,232.75,6982.5
2025-12-15,Casablanca,Condiments,Vinaigre 1L x12,7,54.0,378.0
2025-12-15,Marrakech,Riz & Pâtes,Riz long grain 25kg,93,270.75,25179.75
2025-12-15,Marrakech,Riz & Pâtes,Couscous moyen 25kg,27,242.25,6540.75
2025-12-15,Casablanca,Boissons,Soda cola 1L x12,39,94.05,3667.95
2025-12-15,Casablanca,Légumineuses,Haricots blancs 1kg x12,5,122.0,610.0
2025-12-15,Rabat,Riz & Pâtes,Couscous moyen 25kg,4,255.0,1020.0
2025-12-16,Casablanca,Sucres,Sucre en morceaux 5kg,2,47.0,94.0
2025-12-16,Rabat,Laitiers,Lait UHT 1L x12,1,90.0,90.0
2025-12-16,Casablanca,Farines,Farine de blé T55 25kg,1,172.0,172.0
2025-12-16,Rabat,Farines,Farine de blé T55 25kg,8,172.0,1376.0
2025-12-16,Marrakech,Épicerie sucrée,Confiture abricot 850g x12,10,160.0,1600.0
2025-12-16,Casablanca,Farines,Farine de blé T55 25kg,3,172.0,516.0
2025-12-16,Rabat,Boissons,Eau minérale 1.5L x6 (pack),5,27.0,135.0
2025-12-17,Marrakech,Huiles,Huile de tournesol 5L,5,92.0,460.0
2025-12-17,Casablanca,Thés & Cafés,Café moulu 1kg,29,125.0,3625.0
2025-12-17,Casablanca,Épicerie sucrée,Miel pur 1kg x6,4,330.0,1320.0
2025-12-17,Rabat,Condiments,Vinaigre 1L x12,4,54.0,216.0
2025-12-17,Casablanca,Huiles,Huile d'olive extra vierge 1L,2,89.0,178.0
2025-12-17,Rabat,Farines,Farine de blé T55 25kg,3,172.0,516.0
2025-12-17,Casablanca,Riz & Pâtes,Riz long grain 25kg,6,285.0,1710.0
2025-12-17,Rabat,Condiments,Olives vertes 5kg,24,104.5,2508.0
2025-12-17,Casablanca,Biscuiterie,Chocolat tablette 100g x50,46,209.0,9614.0
2025-12-17,Marrakech,Légumineuses,Pois chiches 1kg x12,5,118.0,590.0
2025-12-17,Rabat,Thés & Cafés,Thé vert gunpowder 1kg,4,88.0,352.0
2025-12-17,Casablanca,Laitiers,Beurre 200g x40,50,281.2,14060.0
2025-12-17,Casablanca,Laitiers,Fromage fondu x48,6,158.0,948.0
2025-12-17,Rabat,Condiments,Épices ras el hanout 500g x10,4,148.0,592.0
2025-12-18,Rabat,Légumineuses,Pois chiches 1kg x12,8,118.0,944.0
2025-12-18,Rabat,Épicerie sucrée,Confiture abricot 850g x12,24,152.0,3648.0
2025-12-18,Marrakech,Thés & Cafés,Thé vert gunpowder 1kg,6,88.0,528.0
2025-12-18,Rabat,Boissons,Soda cola 1L x12,5,99.0,495.0
2025-12-18,Rabat,Laitiers,Fromage fondu x48,12,158.0,1896.0
2025-12-18,Marrakech,Biscuiterie,Biscuits fourrés x36,2,115.0,230.0
2025-12-18,Rabat,Riz & Pâtes,Couscous moyen 25kg,24,242.25,5814.0
2025-12-18,Casablanca,Condiments,Épices ras el hanout 500g x10,10,148.0,1480.0
2025-12-18,Rabat,Épicerie sucrée,Confiture abricot 850g x12,9,160.0,1440.0
2025-12-18,Casablanca,Conserves,Thon entier à l'huile x24,8,432.0,3456.0
2025-12-18,Casablanca,Boissons,Jus d'orange 1L x12,3,105.0,315.0
2025-12-18,Marrakech,Riz & Pâtes,Riz long grain 25kg,2,285.0,570.0
2025-12-19,Rabat,Biscuiterie,Chocolat tablette 100g x50,7,220.0,1540.0
2025-12-19,Rabat,Sucres,Sucre granulé 50kg,6,355.0,2130.0
2025-12-19,Marrakech,Biscuiterie,Biscuits fourrés x36,24,109.25,2622.0
2025-12-19,Marrakech,Biscuiterie,Chocolat tablette 100g x50,4,220.0,880.0
2025-12-19,Rabat,Biscuiterie,Biscuits fourrés x36,13,115.0,1495.0
2025-12-19,Rabat,Légumineuses,Haricots blancs 1kg x12,2,122.0,244.0
2025-12-19,Casablanca,Conserves,Tomate concentrée 4.5kg x6,13,240.0,3120.0
2025-12-19,Casablanca,Légumineuses,Lentilles vertes 1kg x12,6,126.0,756.0
2025-12-19,Marrakech,Sucres,Sucre granulé 50kg,3,355.0,1065.0
2025-12-19,Marrakech,Biscuiterie,Biscuits fourrés x36,12,115.0,1380.0
2025-12-19,Casablanca,Laitiers,Beurre 200g x40,8,296.0,2368.0
2025-12-19,Marrakech,Épicerie sucrée,Miel pur 1kg x6,10,330.0,3300.0
2025-12-19,Rabat,Condiments,Vinaigre 1L x12,7,54.0,378.0
2025-12-20,Marrakech,Riz & Pâtes,Couscous moyen 25kg,12,255.0,3060.0
2025-12-20,Rabat,Conserves,Tomate concentrée 4.5kg x6,14,240.0,3360.0
2025-12-20,Rabat,Thés & Cafés,Thé vert Chunmee 41022 5kg,7,360.0,2520.0
2025-12-20,Casablanca,Farines,Farine de blé T45 10kg,3,75.0,225.0
2025-12-20,Casablanca,Condiments,Sel de table 1kg x24,9,46.0,414.0
2025-12-20,Casablanca,Thés & Cafés,Thé vert gunpowder 1kg,8,88.0,704.0
2025-12-20,Casablanca,Laitiers,Fromage fondu x48,4,158.0,632.0
2025-12-20,Rabat,Huiles,Huile de tournesol 5L,22,87.4,1922.8
2025-12-20,Rabat,Légumineuses,Pois chiches 1kg x12,11,118.0,1298.0
2025-12-20,Marrakech,Farines,Farine de blé T55 25kg,13,172.0,2236.0
2025-12-20,Casablanca,Boissons,Soda cola 1L x12,3,99.0,297.0
2025-12-20,Rabat,Laitiers,Fromage fondu x48,7,158.0,1106.0
2025-12-20,Casablanca,Thés & Cafés,Thé vert Chunmee 41022 5kg,2,360.0,720.0
2025-12-20,Rabat,Biscuiterie,Gaufrettes chocolat x48,3,134.0,402.0
2025-12-20,Casablanca,Thés & Cafés,Thé vert gunpowder 1kg,11,88.0,968.0
2025-12-20,Casablanca,Riz & Pâtes,Riz long grain 25kg,5,285.0,1425.0
2025-12-20,Casablanca,Sucres,Sucre granulé 50kg,3,355.0,1065.0
2025-12-20,Rabat,Condiments,Épices ras el hanout 500g x10,2,148.0,296.0
2025-12-20,Casablanca,Laitiers,Lait en poudre 2.5kg,3,168.0,504.0
2025-12-20,Casablanca,Thés & Cafés,Thé vert Chunmee 41022 5kg,2,360.0,720.0
2025-12-20,Rabat,Condiments,Sel de table 1kg x24,2,46.0,92.0
2025-12-20,Rabat,Conserves,Thon entier à l'huile x24,24,432.0,10368.0
2025-12-20,Rabat,Conserves,Sardines à l'huile x50,22,268.0,5896.0
2025-12-20,Rabat,Condiments,Vinaigre 1L x12,4,54.0,216.0
2025-12-21,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,2,245.0,490.0
2025-12-21,Rabat,Laitiers,Fromage fondu x48,5,158.0,790.0
2025-12-22,Casablanca,Laitiers,Lait en poudre 2.5kg,9,168.0,1512.0
2025-12-22,Casablanca,Boissons,Eau minérale 1.5L x6 (pack),2,27.0,54.0
2025-12-22,Rabat,Épicerie sucrée,Miel pur 1kg x6,8,330.0,2640.0
2025-12-22,Casablanca,Sucres,Sucre en morceaux 5kg,3,47.0,141.0
2025-12-22,Casablanca,Laitiers,Fromage fondu x48,12,158.0,1896.0
2025-12-22,Casablanca,Boissons,Eau minérale 1.5L x6 (pack),3,27.0,81.0
2025-12-22,Rabat,Conserves,Thon entier à l'huile x24,3,432.0,1296.0
2025-12-22,Rabat,Laitiers,Fromage fondu x48,5,158.0,790.0
2025-12-22,Marrakech,Thés & Cafés,Thé vert gunpowder 1kg,9,88.0,792.0
2025-12-22,Rabat,Laitiers,Lait en poudre 2.5kg,4,168.0,672.0
2025-12-22,Casablanca,Boissons,Soda cola 1L x12,7,99.0,693.0
2025-12-22,Casablanca,Riz & Pâtes,Couscous moyen 25kg,6,255.0,1530.0
2025-12-22,Casablanca,Biscuiterie,Chocolat tablette 100g x50,1,220.0,220.0
2025-12-22,Casablanca,Légumineuses,Lentilles vertes 1kg x12,14,126.0,1764.0
2025-12-23,Marrakech,Sucres,Sucre granulé 50kg,2,355.0,710.0
2025-12-23,Casablanca,Épicerie sucrée,Confiture abricot 850g x12,3,160.0,480.0
2025-12-23,Marrakech,Conserves,Thon entier à l'huile x24,13,432.0,5616.0
2025-12-23,Marrakech,Riz & Pâtes,Couscous moyen 25kg,2,255.0,510.0
2025-12-23,Marrakech,Épicerie sucrée,Miel pur 1kg x6,4,330.0,1320.0
2025-12-23,Marrakech,Boissons,Eau minérale 1.5L x6 (pack),23,25.65,589.95
2025-12-23,Marrakech,Huiles,Huile de tournesol 5L,11,92.0,1012.0
2025-12-23,Casablanca,Condiments,Épices ras el hanout 500g x10,5,148.0,740.0
2025-12-23,Casablanca,Condiments,Épices ras el hanout 500g x10,11,148.0,1628.0
2025-12-23,Casablanca,Conserves,Tomate concentrée 4.5kg x6,10,240.0,2400.0
2025-12-23,Rabat,Farines,Farine de blé T55 25kg,7,172.0,1204.0
2025-12-23,Casablanca,Riz & Pâtes,Riz long grain 25kg,2,285.0,570.0
2025-12-23,Casablanca,Laitiers,Lait en poudre 2.5kg,13,168.0,2184.0
2025-12-23,Casablanca,Légumineuses,Pois chiches 1kg x12,3,118.0,354.0
2025-12-23,Marrakech,Condiments,Sel de table 1kg x24,8,46.0,368.0
2025-12-24,Marrakech,Huiles,Huile d'olive extra vierge 1L,10,89.0,890.0
2025-12-24,Marrakech,Boissons,Jus d'orange 1L x12,7,105.0,735.0
2025-12-24,Marrakech,Thés & Cafés,Thé vert gunpowder 1kg,2,88.0,176.0
2025-12-24,Casablanca,Biscuiterie,Biscuits fourrés x36,54,109.25,5899.5
2025-12-24,Marrakech,Laitiers,Lait en poudre 2.5kg,7,168.0,1176.0
2025-12-24,Rabat,Boissons,Jus d'orange 1L x12,16,105.0,1680.0
2025-12-24,Marrakech,Épicerie sucrée,Confiture abricot 850g x12,3,160.0,480.0
2025-12-24,Casablanca,Laitiers,Lait en poudre 2.5kg,22,159.6,3511.2
2025-12-24,Casablanca,Condiments,Épices ras el hanout 500g x10,1,148.0,148.0
2025-12-24,Rabat,Condiments,Épices ras el hanout 500g x10,3,148.0,444.0
2025-12-24,Casablanca,Légumineuses,Haricots blancs 1kg x12,3,122.0,366.0
2025-12-25,Casablanca,Boissons,Jus d'orange 1L x12,9,105.0,945.0
2025-12-25,Rabat,Boissons,Eau minérale 1.5L x6 (pack),18,25.65,461.7
2025-12-25,Rabat,Farines,Farine de blé T45 10kg,19,75.0,1425.0
2025-12-25,Rabat,Condiments,Olives vertes 5kg,8,110.0,880.0
2025-12-25,Rabat,Condiments,Olives vertes 5kg,7,110.0,770.0
2025-12-25,Marrakech,Légumineuses,Pois chiches 1kg x12,23,112.1,2578.3
2025-12-25,Rabat,Condiments,Sel de table 1kg x24,23,43.7,1005.1
2025-12-25,Rabat,Riz & Pâtes,Couscous moyen 25kg,17,242.25,4118.25
2025-12-25,Casablanca,Laitiers,Lait en poudre 2.5kg,2,168.0,336.0
2025-12-25,Rabat,Huiles,Huile d'olive extra vierge 1L,2,89.0,178.0
2025-12-25,Casablanca,Condiments,Épices ras el hanout 500g x10,7,148.0,1036.0
2025-12-25,Rabat,Sucres,Sucre en morceaux 5kg,2,47.0,94.0
2025-12-25,Rabat,Laitiers,Lait en poudre 2.5kg,22,159.6,3511.2
2025-12-25,Rabat,Biscuiterie,Gaufrettes chocolat x48,1,134.0,134.0
2025-12-25,Casablanca,Laitiers,Beurre 200g x40,2,296.0,592.0
2025-12-25,Casablanca,Condiments,Épices ras el hanout 500g x10,3,148.0,444.0
2025-12-25,Rabat,Thés & Cafés,Café moulu 1kg,3,125.0,375.0
2025-12-25,Rabat,Légumineuses,Haricots blancs 1kg x12,2,122.0,244.0
2025-12-25,Rabat,Biscuiterie,Chocolat tablette 100g x50,22,209.0,4598.0
2025-12-25,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,3,245.0,735.0
2025-12-25,Rabat,Laitiers,Fromage fondu x48,14,158.0,2212.0
2025-12-25,Marrakech,Condiments,Sel de table 1kg x24,13,46.0,598.0
2025-12-25,Rabat,Épicerie sucrée,Confiture abricot 850g x12,22,160.0,3520.0
2025-12-26,Rabat,Farines,Farine de blé T45 10kg,3,75.0,225.0
2025-12-26,Casablanca,Riz & Pâtes,Couscous moyen 25kg,6,255.0,1530.0
2025-12-26,Casablanca,Sucres,Sucre en morceaux 5kg,3,47.0,141.0
2025-12-26,Rabat,Condiments,Sel de table 1kg x24,8,46.0,368.0
2025-12-26,Rabat,Légumineuses,Haricots blancs 1kg x12,5,122.0,610.0
2025-12-26,Rabat,Condiments,Épices ras el hanout 500g x10,2,148.0,296.0
2025-12-26,Rabat,Laitiers,Beurre 200g x40,10,296.0,2960.0
2025-12-26,Rabat,Légumineuses,Lentilles vertes 1kg x12,7,126.0,882.0
2025-12-26,Rabat,Condiments,Vinaigre 1L x12,4,54.0,216.0
2025-12-26,Rabat,Sucres,Sucre en morceaux 5kg,3,47.0,141.0
2025-12-26,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,6,245.0,1470.0
2025-12-26,Rabat,Thés & Cafés,Café moulu 1kg,18,125.0,2250.0
2025-12-26,Casablanca,Boissons,Eau minérale 1.5L x6 (pack),3,27.0,81.0
2025-12-26,Rabat,Huiles,Huile de tournesol 5L,19,87.4,1660.6
2025-12-26,Marrakech,Sucres,Sucre en morceaux 5kg,2,47.0,94.0
2025-12-26,Rabat,Farines,Farine de blé T55 25kg,7,172.0,1204.0
2025-12-26,Rabat,Laitiers,Lait UHT 1L x12,17,85.5,1453.5
2025-12-26,Casablanca,Thés & Cafés,Café moulu 1kg,47,118.75,5581.25
2025-12-27,Rabat,Thés & Cafés,Thé vert gunpowder 1kg,2,88.0,176.0
2025-12-27,Rabat,Thés & Cafés,Thé vert gunpowder 1kg,83,88.0,7304.0
2025-12-27,Rabat,Thés & Cafés,Café moulu 1kg,6,125.0,750.0
2025-12-27,Marrakech,Boissons,Jus d'orange 1L x12,22,105.0,2310.0
2025-12-27,Casablanca,Légumineuses,Pois chiches 1kg x12,8,118.0,944.0
2025-12-27,Casablanca,Laitiers,Beurre 200g x40,5,296.0,1480.0
2025-12-27,Casablanca,Légumineuses,Haricots blancs 1kg x12,7,122.0,854.0
2025-12-27,Rabat,Riz & Pâtes,Couscous moyen 25kg,88,255.0,22440.0
2025-12-27,Casablanca,Biscuiterie,Biscuits fourrés x36,13,115.0,1495.0
2025-12-27,Casablanca,Thés & Cafés,Café moulu 1kg,6,125.0,750.0
2025-12-27,Casablanca,Condiments,Vinaigre 1L x12,10,54.0,540.0
2025-12-27,Casablanca,Farines,Farine de blé T55 25kg,4,172.0,688.0
2025-12-27,Rabat,Conserves,Sardines à l'huile x50,4,268.0,1072.0
2025-12-28,Marrakech,Laitiers,Fromage fondu x48,10,158.0,1580.0
2025-12-28,Marrakech,Thés & Cafés,Thé vert gunpowder 1kg,9,88.0,792.0
2025-12-28,Casablanca,Huiles,Huile d'olive extra vierge 1L,4,89.0,356.0
2025-12-28,Casablanca,Riz & Pâtes,Pâtes spaghetti 500g x20,11,90.0,990.0
2025-12-28,Marrakech,Condiments,Vinaigre 1L x12,8,54.0,432.0
2025-12-28,Casablanca,Conserves,Tomate concentrée 4.5kg x6,2,240.0,480.0
2025-12-28,Casablanca,Condiments,Sel de table 1kg x24,6,46.0,276.0
2025-12-28,Casablanca,Riz & Pâtes,Pâtes spaghetti 500g x20,5,90.0,450.0
2025-12-28,Casablanca,Sucres,Sucre en morceaux 5kg,3,47.0,141.0
